timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-06-23T00:43:22Z,1.5806,0.8452,88.1,83.1,85.6,true,false,0,potpi-esp01
2026-06-23T01:43:22Z,1.5806,0.8484,88.1,82.9,85.5,true,false,0,potpi-esp01
2026-06-23T02:43:22Z,1.5806,0.8484,88.1,82.9,85.5,true,false,0,potpi-esp01
2026-06-23T03:43:22Z,1.5839,0.8516,87.9,82.6,85.2,true,false,0,potpi-esp01
2026-06-23T04:43:22Z,1.5839,0.8516,87.9,82.6,85.2,true,false,0,potpi-esp01
2026-06-23T05:43:22Z,1.5871,0.8484,87.7,82.9,85.3,true,false,0,potpi-esp01
2026-06-23T06:43:22Z,1.5871,0.8516,87.7,82.6,85.1,true,false,0,potpi-esp01
2026-06-23T07:43:23Z,1.5839,0.8516,87.9,82.6,85.2,true,false,0,potpi-esp01
2026-06-23T08:43:23Z,1.5903,0.8581,87.5,82.1,84.8,true,false,0,potpi-esp01
2026-06-23T09:43:23Z,1.5935,0.8613,87.3,81.8,84.5,true,false,0,potpi-esp01
2026-06-23T10:43:23Z,1.4839,0.7645,94.4,89.9,92.1,true,false,0,potpi-esp01
2026-06-23T11:43:23Z,1.4871,0.7677,94.2,89.7,91.9,true,false,0,potpi-esp01
2026-06-23T12:43:23Z,1.4871,0.771,94.2,89.4,91.8,true,false,0,potpi-esp01
2026-06-23T13:43:23Z,1.4903,0.7742,93.9,89.1,91.5,true,false,0,potpi-esp01
2026-06-23T14:43:23Z,1.4903,0.7742,93.9,89.1,91.5,true,false,0,potpi-esp01
2026-06-23T15:43:23Z,1.4903,0.7774,93.9,88.8,91.4,true,false,0,potpi-esp01
2026-06-23T16:43:23Z,1.4903,0.7742,93.9,89.1,91.5,true,false,0,potpi-esp01
2026-06-23T17:43:23Z,1.4968,0.7774,93.5,88.8,91.2,true,false,0,potpi-esp01
2026-06-23T18:43:23Z,1.4968,0.7806,93.5,88.6,91.1,true,false,0,potpi-esp01
2026-06-23T19:43:23Z,1.5,0.7806,93.3,88.6,90.9,true,false,0,potpi-esp01
2026-06-23T20:43:23Z,1.5,0.7806,93.3,88.6,90.9,true,false,0,potpi-esp01
2026-06-23T21:43:23Z,1.5,0.7839,93.3,88.3,90.8,true,false,0,potpi-esp01
2026-06-23T22:43:24Z,1.5032,0.7839,93.1,88.3,90.7,true,false,0,potpi-esp01
2026-06-23T23:43:24Z,1.5032,0.7839,93.1,88.3,90.7,true,false,0,potpi-esp01
