timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-08-27T00:14:28Z,1.5065,0.8677,92.9,81.2,87.1,true,false,0,potpi-esp01
2026-08-27T01:14:28Z,1.5065,0.8677,92.9,81.2,87.1,true,false,0,potpi-esp01
2026-08-27T02:14:28Z,1.5065,0.8677,92.9,81.2,87.1,true,false,0,potpi-esp01
2026-08-27T03:14:28Z,1.5097,0.871,92.7,81,86.8,true,false,0,potpi-esp01
2026-08-27T04:14:28Z,1.5097,0.871,92.7,81,86.8,true,false,0,potpi-esp01
2026-08-27T05:14:28Z,1.5097,0.871,92.7,81,86.8,true,false,0,potpi-esp01
2026-08-27T06:14:28Z,1.5194,0.8742,92.1,80.7,86.4,true,false,0,potpi-esp01
2026-08-27T07:14:29Z,1.5129,0.8581,92.5,82.1,87.3,true,false,0,potpi-esp01
2026-08-27T08:14:29Z,1.5129,0.8645,92.5,81.5,87,true,false,0,potpi-esp01
2026-08-27T09:14:29Z,1.5161,0.8677,92.3,81.2,86.8,true,false,0,potpi-esp01
2026-08-27T10:14:29Z,1.5194,0.8677,92.1,81.2,86.7,true,false,0,potpi-esp01
2026-08-27T11:14:29Z,1.5194,0.871,92.1,81,86.5,true,false,0,potpi-esp01
2026-08-27T12:14:29Z,1.5226,0.871,91.9,81,86.4,true,false,0,potpi-esp01
2026-08-27T13:14:29Z,1.5613,0.8677,89.3,81.2,85.3,true,false,0,potpi-esp01
2026-08-27T15:14:29Z,1.5613,0.8645,89.3,81.5,85.4,true,false,0,potpi-esp01
2026-08-27T16:14:29Z,1.5613,0.8645,89.3,81.5,85.4,true,false,0,potpi-esp01
2026-08-27T17:14:29Z,1.5613,0.8645,89.3,81.5,85.4,true,false,0,potpi-esp01
2026-08-27T18:14:29Z,1.5645,0.8677,89.1,81.2,85.2,true,false,0,potpi-esp01
2026-08-27T19:14:29Z,1.5645,0.8677,89.1,81.2,85.2,true,false,0,potpi-esp01
2026-08-27T20:14:29Z,1.5645,0.8677,89.1,81.2,85.2,true,false,0,potpi-esp01
