timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-23T00:13:36Z,1.6194,0.9032,85.6,78.2,81.9,true,false,0,potpi-esp01
2026-07-23T01:13:36Z,1.6194,0.9032,85.6,78.2,81.9,true,false,0,potpi-esp01
2026-07-23T02:13:36Z,1.6226,0.9065,85.4,78,81.7,true,false,0,potpi-esp01
2026-07-23T03:13:36Z,1.6226,0.9065,85.4,78,81.7,true,false,0,potpi-esp01
2026-07-23T04:13:37Z,1.6226,0.9097,85.4,77.7,81.5,true,false,0,potpi-esp01
2026-07-23T05:13:37Z,1.6258,0.9097,85.2,77.7,81.4,true,false,0,potpi-esp01
2026-07-23T06:13:37Z,1.6258,0.9129,85.2,77.4,81.3,true,false,0,potpi-esp01
2026-07-23T07:13:37Z,1.629,0.9129,85,77.4,81.2,true,false,0,potpi-esp01
2026-07-23T08:13:37Z,1.629,0.9129,85,77.4,81.2,true,false,0,potpi-esp01
2026-07-23T09:13:37Z,1.629,0.9129,85,77.4,81.2,true,false,0,potpi-esp01
2026-07-23T10:13:37Z,1.629,0.9129,85,77.4,81.2,true,false,0,potpi-esp01
2026-07-23T11:13:37Z,1.6323,0.9129,84.7,77.4,81.1,true,false,0,potpi-esp01
2026-07-23T12:13:37Z,1.6323,0.9161,84.7,77.2,81,true,false,0,potpi-esp01
2026-07-23T13:13:37Z,1.6323,0.9161,84.7,77.2,81,true,false,0,potpi-esp01
