timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-26T00:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T01:13:41Z,1.4871,0.7871,94.2,88,91.1,true,false,0,potpi-esp01
2026-07-26T02:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T03:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T04:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T05:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T06:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T07:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T08:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T09:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T10:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T11:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T12:13:41Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T13:13:42Z,1.4903,0.7871,93.9,88,91,true,false,0,potpi-esp01
2026-07-26T14:13:42Z,1.4935,0.7871,93.7,88,90.9,true,false,0,potpi-esp01
2026-07-26T15:13:42Z,1.4919,0.7871,93.8,88,90.9,true,false,0,potpi-esp01
2026-07-26T16:13:42Z,1.4935,0.7903,93.7,87.8,90.7,true,false,0,potpi-esp01
