timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-03T00:43:37Z,1.7419,1.0774,77.6,63.6,70.6,true,false,0,potpi-esp01
2026-07-03T01:43:37Z,1.7419,1.0774,77.6,63.6,70.6,true,false,0,potpi-esp01
2026-07-03T02:43:37Z,1.7452,1.0774,77.4,63.6,70.5,true,false,0,potpi-esp01
2026-07-03T03:43:37Z,1.7452,1.0774,77.4,63.6,70.5,true,false,0,potpi-esp01
2026-07-03T04:43:37Z,1.7452,1.0806,77.4,63.3,70.4,true,false,0,potpi-esp01
2026-07-03T05:43:37Z,1.7452,1.0806,77.4,63.3,70.4,true,false,0,potpi-esp01
2026-07-03T06:43:37Z,1.7452,1.0806,77.4,63.3,70.4,true,false,0,potpi-esp01
2026-07-03T07:43:38Z,1.7452,1.0806,77.4,63.3,70.4,true,false,0,potpi-esp01
2026-07-03T08:43:38Z,1.7484,1.0806,77.2,63.3,70.3,true,false,0,potpi-esp01
2026-07-03T09:43:38Z,1.7484,1.0823,77.2,63.2,70.2,true,false,0,potpi-esp01
2026-07-03T10:43:38Z,1.7484,1.0839,77.2,63,70.1,true,false,0,potpi-esp01
2026-07-03T11:43:38Z,1.7516,1.0839,77,63,70,true,false,0,potpi-esp01
2026-07-03T12:43:38Z,1.7516,1.0839,77,63,70,true,false,0,potpi-esp01
2026-07-03T13:43:38Z,1.7548,1.0839,76.8,63,69.9,true,false,0,potpi-esp01
2026-07-03T14:43:38Z,1.7548,1.0871,76.8,62.8,69.8,true,false,0,potpi-esp01
2026-07-03T15:43:38Z,1.7516,1.0871,77,62.8,69.9,true,false,0,potpi-esp01
2026-07-03T16:43:38Z,1.7516,1.0903,77,62.5,69.7,true,false,0,potpi-esp01
