timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-01T00:43:34Z,1.7129,1.0484,79.5,66,72.8,true,false,0,potpi-esp01
2026-07-01T01:43:34Z,1.7129,1.0484,79.5,66,72.8,true,false,0,potpi-esp01
2026-07-01T02:43:34Z,1.7129,1.0484,79.5,66,72.8,true,false,0,potpi-esp01
2026-07-01T03:43:34Z,1.7161,1.0484,79.3,66,72.7,true,false,0,potpi-esp01
2026-07-01T04:43:34Z,1.7161,1.0484,79.3,66,72.7,true,false,0,potpi-esp01
2026-07-01T05:43:34Z,1.7161,1.0484,79.3,66,72.7,true,false,0,potpi-esp01
2026-07-01T06:43:34Z,1.7161,1.0516,79.3,65.7,72.5,true,false,0,potpi-esp01
2026-07-01T07:43:35Z,1.7161,1.0516,79.3,65.7,72.5,true,false,0,potpi-esp01
2026-07-01T08:43:35Z,1.721,1.0516,79,65.7,72.4,true,false,0,potpi-esp01
2026-07-01T09:43:35Z,1.7226,1.0516,78.9,65.7,72.3,true,false,0,potpi-esp01
2026-07-01T10:43:35Z,1.7258,1.0516,78.7,65.7,72.2,true,false,0,potpi-esp01
2026-07-01T11:43:35Z,1.7194,1.0484,79.1,66,72.6,true,false,0,potpi-esp01
2026-07-01T12:43:35Z,1.7194,1.0484,79.1,66,72.6,true,false,0,potpi-esp01
2026-07-01T13:43:35Z,1.7194,1.0484,79.1,66,72.6,true,false,0,potpi-esp01
2026-07-01T14:43:35Z,1.7226,1.0548,78.9,65.5,72.2,true,false,0,potpi-esp01
2026-07-01T15:43:35Z,1.729,1.0581,78.5,65.2,71.8,true,false,0,potpi-esp01
2026-07-01T16:43:35Z,1.7226,1.0581,78.9,65.2,72,true,false,0,potpi-esp01
2026-07-01T17:43:35Z,1.7258,1.0581,78.7,65.2,71.9,true,false,0,potpi-esp01
2026-07-01T18:43:35Z,1.7258,1.0581,78.7,65.2,71.9,true,false,0,potpi-esp01
2026-07-01T19:43:35Z,1.7258,1.0581,78.7,65.2,71.9,true,false,0,potpi-esp01
2026-07-01T20:43:35Z,1.7226,1.0565,78.9,65.3,72.1,true,false,0,potpi-esp01
2026-07-01T21:43:35Z,1.7258,1.0581,78.7,65.2,71.9,true,false,0,potpi-esp01
2026-07-01T22:43:36Z,1.7258,1.0581,78.7,65.2,71.9,true,false,0,potpi-esp01
2026-07-01T23:43:36Z,1.7258,1.0581,78.7,65.2,71.9,true,false,0,potpi-esp01
