timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-08-23T00:14:22Z,1.5032,0.8871,93.1,79.6,86.4,true,false,0,potpi-esp01
2026-08-23T01:14:22Z,1.5032,0.8871,93.1,79.6,86.4,true,false,0,potpi-esp01
2026-08-23T02:14:22Z,1.5032,0.8903,93.1,79.3,86.2,true,false,0,potpi-esp01
2026-08-23T03:14:22Z,1.5048,0.8903,93,79.3,86.2,true,false,0,potpi-esp01
2026-08-23T04:14:22Z,1.5065,0.8903,92.9,79.3,86.1,true,false,0,potpi-esp01
2026-08-23T05:14:22Z,1.5065,0.8903,92.9,79.3,86.1,true,false,0,potpi-esp01
2026-08-23T06:14:23Z,1.5097,0.8935,92.7,79.1,85.9,true,false,0,potpi-esp01
2026-08-23T07:14:23Z,1.5065,0.8903,92.9,79.3,86.1,true,false,0,potpi-esp01
2026-08-23T08:14:23Z,1.5065,0.8903,92.9,79.3,86.1,true,false,0,potpi-esp01
2026-08-23T09:14:23Z,1.5065,0.8903,92.9,79.3,86.1,true,false,0,potpi-esp01
2026-08-23T10:14:23Z,1.5065,0.8935,92.9,79.1,86,true,false,0,potpi-esp01
2026-08-23T11:14:23Z,1.5065,0.8935,92.9,79.1,86,true,false,0,potpi-esp01
2026-08-23T12:14:23Z,1.5097,0.8935,92.7,79.1,85.9,true,false,0,potpi-esp01
2026-08-23T13:14:23Z,1.5097,0.8935,92.7,79.1,85.9,true,false,0,potpi-esp01
2026-08-23T14:14:23Z,1.5097,0.8935,92.7,79.1,85.9,true,false,0,potpi-esp01
2026-08-23T15:14:23Z,1.5097,0.8935,92.7,79.1,85.9,true,false,0,potpi-esp01
2026-08-23T16:14:23Z,1.5097,0.8968,92.7,78.8,85.7,true,false,0,potpi-esp01
2026-08-23T17:14:23Z,1.5097,0.8968,92.7,78.8,85.7,true,false,0,potpi-esp01
2026-08-23T18:14:23Z,1.5097,0.8968,92.7,78.8,85.7,true,false,0,potpi-esp01
2026-08-23T19:14:23Z,1.5097,0.8968,92.7,78.8,85.7,true,false,0,potpi-esp01
