timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-30T00:13:47Z,1.5387,0.7968,90.8,87.2,89,true,false,0,potpi-esp01
2026-07-30T01:13:47Z,1.5387,0.7968,90.8,87.2,89,true,false,0,potpi-esp01
2026-07-30T02:13:47Z,1.5419,0.7968,90.6,87.2,88.9,true,false,0,potpi-esp01
2026-07-30T03:13:47Z,1.5419,0.7968,90.6,87.2,88.9,true,false,0,potpi-esp01
2026-07-30T04:13:47Z,1.5419,0.7968,90.6,87.2,88.9,true,false,0,potpi-esp01
2026-07-30T05:13:47Z,1.5516,0.7935,90,87.5,88.7,true,false,0,potpi-esp01
2026-07-30T06:13:47Z,1.5484,0.7952,90.2,87.3,88.8,true,false,0,potpi-esp01
2026-07-30T07:13:47Z,1.5452,0.7887,90.4,87.9,89.1,true,false,0,potpi-esp01
2026-07-30T08:13:47Z,1.5452,0.7935,90.4,87.5,88.9,true,false,0,potpi-esp01
2026-07-30T09:13:47Z,1.5484,0.7968,90.2,87.2,88.7,true,false,0,potpi-esp01
2026-07-30T10:13:47Z,1.5516,0.8,90,86.9,88.5,true,false,0,potpi-esp01
2026-07-30T11:13:47Z,1.5532,0.8,89.9,86.9,88.4,true,false,0,potpi-esp01
2026-07-30T12:13:47Z,1.5484,0.8,90.2,86.9,88.6,true,false,0,potpi-esp01
2026-07-30T13:13:47Z,1.5548,0.8032,89.8,86.7,88.2,true,false,0,potpi-esp01
2026-07-30T14:13:47Z,1.5565,0.8032,89.7,86.7,88.2,true,false,0,potpi-esp01
