timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-08-07T00:13:59Z,1.6742,0.8742,82,80.7,81.4,true,false,0,potpi-esp01
2026-08-07T01:13:59Z,1.6774,0.8742,81.8,80.7,81.3,true,false,0,potpi-esp01
2026-08-07T02:13:59Z,1.6742,0.8774,82,80.4,81.2,true,false,0,potpi-esp01
2026-08-07T03:13:59Z,1.6774,0.8774,81.8,80.4,81.1,true,false,0,potpi-esp01
2026-08-07T04:13:59Z,1.6774,0.8806,81.8,80.1,81,true,false,0,potpi-esp01
2026-08-07T05:13:59Z,1.6774,0.879,81.8,80.3,81,true,false,0,potpi-esp01
2026-08-07T06:13:59Z,1.679,0.8806,81.7,80.1,80.9,true,false,0,potpi-esp01
2026-08-07T07:13:59Z,1.6774,0.8774,81.8,80.4,81.1,true,false,0,potpi-esp01
2026-08-07T08:13:59Z,1.6774,0.8806,81.8,80.1,81,true,false,0,potpi-esp01
2026-08-07T09:13:59Z,1.6774,0.8806,81.8,80.1,81,true,false,0,potpi-esp01
2026-08-07T10:13:59Z,1.6806,0.8839,81.6,79.9,80.7,true,false,0,potpi-esp01
2026-08-07T11:13:59Z,1.6806,0.8839,81.6,79.9,80.7,true,false,0,potpi-esp01
2026-08-07T12:13:59Z,1.6806,0.8871,81.6,79.6,80.6,true,false,0,potpi-esp01
2026-08-07T13:13:59Z,1.6839,0.8871,81.4,79.6,80.5,true,false,0,potpi-esp01
2026-08-07T14:14:00Z,1.6871,0.8903,81.2,79.3,80.3,true,false,0,potpi-esp01
2026-08-07T15:14:00Z,1.6903,0.8935,81,79.1,80,true,false,0,potpi-esp01
2026-08-07T16:14:00Z,1.5419,0.7774,90.6,88.8,89.7,true,false,0,potpi-esp01
2026-08-07T17:14:00Z,1.5419,0.7806,90.6,88.6,89.6,true,false,0,potpi-esp01
2026-08-07T18:14:00Z,1.5419,0.7823,90.6,88.4,89.5,true,false,0,potpi-esp01
2026-08-07T19:14:00Z,1.5419,0.7839,90.6,88.3,89.5,true,false,0,potpi-esp01
