timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-09-01T00:14:35Z,1.6387,0.9452,84.3,74.7,79.5,true,false,0,potpi-esp01
2026-09-01T01:14:35Z,1.6387,0.9484,84.3,74.4,79.4,true,false,0,potpi-esp01
2026-09-01T02:14:36Z,1.6387,0.9484,84.3,74.4,79.4,true,false,0,potpi-esp01
2026-09-01T03:14:36Z,1.6419,0.9484,84.1,74.4,79.3,true,false,0,potpi-esp01
2026-09-01T04:14:36Z,1.6419,0.9516,84.1,74.2,79.1,true,false,0,potpi-esp01
2026-09-01T05:14:36Z,1.6419,0.9516,84.1,74.2,79.1,true,false,0,potpi-esp01
2026-09-01T06:14:36Z,1.6419,0.9516,84.1,74.2,79.1,true,false,0,potpi-esp01
2026-09-01T07:14:36Z,1.6419,0.9516,84.1,74.2,79.1,true,false,0,potpi-esp01
2026-09-01T08:14:36Z,1.6419,0.9516,84.1,74.2,79.1,true,false,0,potpi-esp01
2026-09-01T09:14:36Z,1.6419,0.9548,84.1,73.9,79,true,false,0,potpi-esp01
2026-09-01T10:14:36Z,1.6419,0.9548,84.1,73.9,79,true,false,0,potpi-esp01
2026-09-01T11:14:36Z,1.6419,0.9548,84.1,73.9,79,true,false,0,potpi-esp01
2026-09-01T12:14:36Z,1.6419,0.9548,84.1,73.9,79,true,false,0,potpi-esp01
2026-09-01T13:14:36Z,1.6419,0.9548,84.1,73.9,79,true,false,0,potpi-esp01
2026-09-01T14:14:36Z,1.6452,0.9581,83.9,73.6,78.8,true,false,0,potpi-esp01
2026-09-01T15:14:36Z,1.6452,0.9581,83.9,73.6,78.8,true,false,0,potpi-esp01
2026-09-01T16:14:36Z,1.6484,0.9613,83.7,73.4,78.5,true,false,0,potpi-esp01
2026-09-01T17:14:37Z,1.6516,0.9613,83.5,73.4,78.4,true,false,0,potpi-esp01
