timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-31T00:13:48Z,1.5742,0.8129,88.5,85.9,87.2,true,false,0,potpi-esp01
2026-07-31T01:13:48Z,1.5742,0.8129,88.5,85.9,87.2,true,false,0,potpi-esp01
2026-07-31T02:13:48Z,1.5742,0.8161,88.5,85.6,87,true,false,0,potpi-esp01
2026-07-31T03:13:48Z,1.5742,0.8161,88.5,85.6,87,true,false,0,potpi-esp01
2026-07-31T04:13:48Z,1.5774,0.8161,88.3,85.6,86.9,true,false,0,potpi-esp01
2026-07-31T05:13:49Z,1.5774,0.8194,88.3,85.3,86.8,true,false,0,potpi-esp01
2026-07-31T06:13:49Z,1.5871,0.8194,87.7,85.3,86.5,true,false,0,potpi-esp01
2026-07-31T07:13:49Z,1.5806,0.8161,88.1,85.6,86.8,true,false,0,potpi-esp01
2026-07-31T08:13:49Z,1.5839,0.8161,87.9,85.6,86.7,true,false,0,potpi-esp01
2026-07-31T09:13:49Z,1.5871,0.8194,87.7,85.3,86.5,true,false,0,potpi-esp01
2026-07-31T10:13:49Z,1.5903,0.8226,87.5,85,86.3,true,false,0,potpi-esp01
2026-07-31T11:13:49Z,1.5968,0.8258,87,84.8,85.9,true,false,0,potpi-esp01
2026-07-31T12:13:49Z,1.5968,0.8258,87,84.8,85.9,true,false,0,potpi-esp01
2026-07-31T13:13:49Z,1.5935,0.8258,87.3,84.8,86,true,false,0,potpi-esp01
