timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-15T00:03:38Z,1.7935,1.0548,74.3,65.5,69.9,true,false,0,potpi-esp01
2026-07-15T01:03:38Z,1.7935,1.0548,74.3,65.5,69.9,true,false,0,potpi-esp01
2026-07-15T02:03:38Z,1.7968,1.0581,74.1,65.2,69.6,true,false,0,potpi-esp01
2026-07-15T03:03:39Z,1.8,1.0613,73.9,64.9,69.4,true,false,0,potpi-esp01
2026-07-15T04:03:39Z,1.8,1.0613,73.9,64.9,69.4,true,false,0,potpi-esp01
2026-07-15T05:03:39Z,1.8032,1.0645,73.7,64.7,69.2,true,false,0,potpi-esp01
2026-07-15T06:03:39Z,1.8065,1.0645,73.4,64.7,69.1,true,false,0,potpi-esp01
2026-07-15T07:03:39Z,1.8065,1.0645,73.4,64.7,69.1,true,false,0,potpi-esp01
2026-07-15T08:03:39Z,1.8065,1.0677,73.4,64.4,68.9,true,false,0,potpi-esp01
2026-07-15T09:03:39Z,1.8129,1.0742,73,63.8,68.4,true,false,0,potpi-esp01
2026-07-15T10:03:39Z,1.8194,1.0806,72.6,63.3,68,true,false,0,potpi-esp01
2026-07-15T11:03:39Z,1.8226,1.0806,72.4,63.3,67.8,true,false,0,potpi-esp01
2026-07-15T12:03:39Z,1.8258,1.0774,72.2,63.6,67.9,true,false,0,potpi-esp01
2026-07-15T13:03:39Z,1.8258,1.0806,72.2,63.3,67.7,true,false,0,potpi-esp01
2026-07-15T14:03:39Z,1.829,1.0839,72,63,67.5,true,false,0,potpi-esp01
2026-07-15T15:03:39Z,1.829,1.0871,72,62.8,67.4,true,false,0,potpi-esp01
2026-07-15T16:03:39Z,1.8323,1.0903,71.8,62.5,67.1,true,false,0,potpi-esp01
2026-07-15T17:03:39Z,1.8323,1.0903,71.8,62.5,67.1,true,false,0,potpi-esp01
2026-07-15T18:03:39Z,1.8323,1.0903,71.8,62.5,67.1,true,false,0,potpi-esp01
2026-07-15T19:03:40Z,1.8323,1.0903,71.8,62.5,67.1,true,false,0,potpi-esp01
2026-07-15T20:03:40Z,1.8355,1.0935,71.6,62.2,66.9,true,false,0,potpi-esp01
