timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-06-20T00:43:18Z,1.5065,0.7548,92.9,90.7,91.8,true,false,0,potpi-esp01
2026-06-20T01:43:18Z,1.5065,0.7548,92.9,90.7,91.8,true,false,0,potpi-esp01
2026-06-20T02:43:18Z,1.5065,0.7548,92.9,90.7,91.8,true,false,0,potpi-esp01
2026-06-20T03:43:18Z,1.5097,0.7613,92.7,90.2,91.4,true,false,0,potpi-esp01
2026-06-20T04:43:18Z,1.5081,0.7581,92.8,90.5,91.6,true,false,0,potpi-esp01
2026-06-20T05:43:18Z,1.5097,0.7581,92.7,90.5,91.6,true,false,0,potpi-esp01
2026-06-20T06:43:18Z,1.5097,0.7613,92.7,90.2,91.4,true,false,0,potpi-esp01
2026-06-20T07:43:18Z,1.5097,0.7613,92.7,90.2,91.4,true,false,0,potpi-esp01
2026-06-20T08:43:18Z,1.5129,0.7613,92.5,90.2,91.3,true,false,0,potpi-esp01
2026-06-20T09:43:18Z,1.5129,0.7645,92.5,89.9,91.2,true,false,0,potpi-esp01
2026-06-20T10:43:18Z,1.5161,0.7645,92.3,89.9,91.1,true,false,0,potpi-esp01
2026-06-20T11:43:18Z,1.5161,0.7645,92.3,89.9,91.1,true,false,0,potpi-esp01
