timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-18T00:13:29Z,1.5032,0.7742,93.1,89.1,91.1,true,false,0,potpi-esp01
2026-07-18T01:13:29Z,1.5032,0.7742,93.1,89.1,91.1,true,false,0,potpi-esp01
2026-07-18T02:13:29Z,1.5032,0.7742,93.1,89.1,91.1,true,false,0,potpi-esp01
2026-07-18T03:13:29Z,1.5065,0.7774,92.9,88.8,90.9,true,false,0,potpi-esp01
2026-07-18T04:13:29Z,1.5065,0.7774,92.9,88.8,90.9,true,false,0,potpi-esp01
2026-07-18T05:13:29Z,1.5065,0.7774,92.9,88.8,90.9,true,false,0,potpi-esp01
2026-07-18T06:13:29Z,1.5097,0.7806,92.7,88.6,90.6,true,false,0,potpi-esp01
2026-07-18T07:13:29Z,1.5097,0.7806,92.7,88.6,90.6,true,false,0,potpi-esp01
2026-07-18T08:13:29Z,1.5129,0.7806,92.5,88.6,90.5,true,false,0,potpi-esp01
2026-07-18T09:13:30Z,1.5129,0.7839,92.5,88.3,90.4,true,false,0,potpi-esp01
