timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-08-10T00:14:03Z,1.5645,0.8,89.1,86.9,88,true,false,0,potpi-esp01
2026-08-10T01:14:03Z,1.5645,0.8016,89.1,86.8,88,true,false,0,potpi-esp01
2026-08-10T02:14:03Z,1.5645,0.8032,89.1,86.7,87.9,true,false,0,potpi-esp01
2026-08-10T03:14:03Z,1.5645,0.8032,89.1,86.7,87.9,true,false,0,potpi-esp01
2026-08-10T04:14:03Z,1.5645,0.8032,89.1,86.7,87.9,true,false,0,potpi-esp01
2026-08-10T05:14:03Z,1.5645,0.8032,89.1,86.7,87.9,true,false,0,potpi-esp01
2026-08-10T06:14:03Z,1.5645,0.8032,89.1,86.7,87.9,true,false,0,potpi-esp01
2026-08-10T07:14:03Z,1.5645,0.8,89.1,86.9,88,true,false,0,potpi-esp01
2026-08-10T08:14:04Z,1.5677,0.8032,88.9,86.7,87.8,true,false,0,potpi-esp01
2026-08-10T09:14:04Z,1.5677,0.8,88.9,86.9,87.9,true,false,0,potpi-esp01
2026-08-10T10:14:04Z,1.5677,0.8032,88.9,86.7,87.8,true,false,0,potpi-esp01
2026-08-10T11:14:04Z,1.5677,0.8032,88.9,86.7,87.8,true,false,0,potpi-esp01
2026-08-10T12:14:04Z,1.5645,0.8,89.1,86.9,88,true,false,0,potpi-esp01
2026-08-10T13:14:04Z,1.5677,0.8,88.9,86.9,87.9,true,false,0,potpi-esp01
2026-08-10T14:14:04Z,1.5677,0.8,88.9,86.9,87.9,true,false,0,potpi-esp01
2026-08-10T15:14:04Z,1.5677,0.8032,88.9,86.7,87.8,true,false,0,potpi-esp01
2026-08-10T16:14:04Z,1.5677,0.8032,88.9,86.7,87.8,true,false,0,potpi-esp01
2026-08-10T17:14:04Z,1.571,0.8032,88.7,86.7,87.7,true,false,0,potpi-esp01
2026-08-10T18:14:04Z,1.5742,0.8065,88.5,86.4,87.5,true,false,0,potpi-esp01
