timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-08-02T00:13:51Z,1.5258,0.7839,91.6,88.3,90,true,false,0,potpi-esp01
2026-08-02T01:13:51Z,1.5258,0.7839,91.6,88.3,90,true,false,0,potpi-esp01
2026-08-02T02:13:51Z,1.529,0.7839,91.4,88.3,89.9,true,false,0,potpi-esp01
2026-08-02T03:13:51Z,1.529,0.7839,91.4,88.3,89.9,true,false,0,potpi-esp01
2026-08-02T04:13:51Z,1.529,0.7839,91.4,88.3,89.9,true,false,0,potpi-esp01
2026-08-02T05:13:52Z,1.5323,0.7871,91.2,88,89.6,true,false,0,potpi-esp01
2026-08-02T06:13:52Z,1.5355,0.7871,91,88,89.5,true,false,0,potpi-esp01
2026-08-02T07:13:52Z,1.529,0.7806,91.4,88.6,90,true,false,0,potpi-esp01
2026-08-02T08:13:52Z,1.529,0.7774,91.4,88.8,90.1,true,false,0,potpi-esp01
2026-08-02T09:13:52Z,1.529,0.7806,91.4,88.6,90,true,false,0,potpi-esp01
2026-08-02T10:13:52Z,1.529,0.7806,91.4,88.6,90,true,false,0,potpi-esp01
2026-08-02T11:13:52Z,1.5323,0.7806,91.2,88.6,89.9,true,false,0,potpi-esp01
2026-08-02T12:13:52Z,1.5355,0.7839,91,88.3,89.7,true,false,0,potpi-esp01
2026-08-02T13:13:52Z,1.5355,0.7871,91,88,89.5,true,false,0,potpi-esp01
