timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-29T00:13:45Z,1.5161,0.7903,92.3,87.8,90,true,false,0,potpi-esp01
2026-07-29T01:13:45Z,1.5161,0.7903,92.3,87.8,90,true,false,0,potpi-esp01
2026-07-29T02:13:45Z,1.5194,0.7903,92.1,87.8,89.9,true,false,0,potpi-esp01
2026-07-29T03:13:45Z,1.5194,0.7903,92.1,87.8,89.9,true,false,0,potpi-esp01
2026-07-29T04:13:45Z,1.5194,0.7903,92.1,87.8,89.9,true,false,0,potpi-esp01
2026-07-29T05:13:45Z,1.5226,0.7871,91.9,88,89.9,true,false,0,potpi-esp01
2026-07-29T06:13:45Z,1.5258,0.7935,91.6,87.5,89.6,true,false,0,potpi-esp01
2026-07-29T07:13:46Z,1.5194,0.7871,92.1,88,90,true,false,0,potpi-esp01
2026-07-29T08:13:46Z,1.521,0.7871,92,88,90,true,false,0,potpi-esp01
2026-07-29T09:13:46Z,1.529,0.7903,91.4,87.8,89.6,true,false,0,potpi-esp01
2026-07-29T10:13:46Z,1.5258,0.7871,91.6,88,89.8,true,false,0,potpi-esp01
2026-07-29T11:13:46Z,1.5258,0.7903,91.6,87.8,89.7,true,false,0,potpi-esp01
2026-07-29T12:13:46Z,1.529,0.7903,91.4,87.8,89.6,true,false,0,potpi-esp01
2026-07-29T13:13:46Z,1.529,0.7903,91.4,87.8,89.6,true,false,0,potpi-esp01
2026-07-29T14:13:46Z,1.5323,0.7903,91.2,87.8,89.5,true,false,0,potpi-esp01
2026-07-29T15:13:46Z,1.5323,0.7903,91.2,87.8,89.5,true,false,0,potpi-esp01
