timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-06-21T00:43:19Z,1.529,0.7806,91.4,88.6,90,true,false,0,potpi-esp01
2026-06-21T01:43:19Z,1.529,0.7806,91.4,88.6,90,true,false,0,potpi-esp01
2026-06-21T02:43:19Z,1.5323,0.7839,91.2,88.3,89.8,true,false,0,potpi-esp01
2026-06-21T03:43:19Z,1.5355,0.7871,91,88,89.5,true,false,0,potpi-esp01
2026-06-21T04:43:19Z,1.5355,0.7839,91,88.3,89.7,true,false,0,potpi-esp01
2026-06-21T05:43:19Z,1.5355,0.7871,91,88,89.5,true,false,0,potpi-esp01
2026-06-21T06:43:19Z,1.5355,0.7871,91,88,89.5,true,false,0,potpi-esp01
2026-06-21T07:43:20Z,1.5355,0.7887,91,87.9,89.5,true,false,0,potpi-esp01
2026-06-21T08:43:20Z,1.5387,0.7903,90.8,87.8,89.3,true,false,0,potpi-esp01
2026-06-21T09:43:20Z,1.5387,0.7903,90.8,87.8,89.3,true,false,0,potpi-esp01
2026-06-21T10:43:20Z,1.5387,0.7935,90.8,87.5,89.1,true,false,0,potpi-esp01
2026-06-21T11:43:20Z,1.5387,0.7935,90.8,87.5,89.1,true,false,0,potpi-esp01
2026-06-21T12:43:20Z,1.5419,0.7968,90.6,87.2,88.9,true,false,0,potpi-esp01
2026-06-21T13:43:20Z,1.5419,0.7968,90.6,87.2,88.9,true,false,0,potpi-esp01
2026-06-21T14:43:20Z,1.5452,0.7968,90.4,87.2,88.8,true,false,0,potpi-esp01
2026-06-21T15:43:20Z,1.5452,0.8,90.4,86.9,88.7,true,false,0,potpi-esp01
