timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-09-04T00:14:40Z,1.5419,0.8774,90.6,80.4,85.5,true,false,0,potpi-esp01
2026-09-04T01:14:40Z,1.5452,0.8774,90.4,80.4,85.4,true,false,0,potpi-esp01
2026-09-04T02:14:40Z,1.5452,0.8806,90.4,80.1,85.3,true,false,0,potpi-esp01
2026-09-04T03:14:40Z,1.5452,0.8806,90.4,80.1,85.3,true,false,0,potpi-esp01
2026-09-04T04:14:40Z,1.5484,0.8806,90.2,80.1,85.2,true,false,0,potpi-esp01
2026-09-04T05:14:40Z,1.5484,0.8839,90.2,79.9,85,true,false,0,potpi-esp01
2026-09-04T06:14:40Z,1.5516,0.8839,90,79.9,84.9,true,false,0,potpi-esp01
2026-09-04T07:14:40Z,1.5484,0.8839,90.2,79.9,85,true,false,0,potpi-esp01
2026-09-04T08:14:40Z,1.5516,0.8871,90,79.6,84.8,true,false,0,potpi-esp01
2026-09-04T09:14:40Z,1.5516,0.8871,90,79.6,84.8,true,false,0,potpi-esp01
2026-09-04T10:14:41Z,1.5548,0.8871,89.8,79.6,84.7,true,false,0,potpi-esp01
2026-09-04T11:14:41Z,1.5548,0.8871,89.8,79.6,84.7,true,false,0,potpi-esp01
2026-09-04T12:14:41Z,1.5548,0.8903,89.8,79.3,84.5,true,false,0,potpi-esp01
2026-09-04T13:14:41Z,1.5548,0.8903,89.8,79.3,84.5,true,false,0,potpi-esp01
2026-09-04T14:14:41Z,1.5581,0.8903,89.6,79.3,84.4,true,false,0,potpi-esp01
2026-09-04T15:14:41Z,1.5581,0.8935,89.6,79.1,84.3,true,false,0,potpi-esp01
