timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-08-13T00:14:08Z,1.6161,0.8323,85.8,84.2,85,true,false,0,potpi-esp01
2026-08-13T01:14:08Z,1.6161,0.8323,85.8,84.2,85,true,false,0,potpi-esp01
2026-08-13T02:14:08Z,1.6161,0.8355,85.8,84,84.9,true,false,0,potpi-esp01
2026-08-13T03:14:08Z,1.6194,0.8355,85.6,84,84.8,true,false,0,potpi-esp01
2026-08-13T04:14:08Z,1.6194,0.8355,85.6,84,84.8,true,false,0,potpi-esp01
2026-08-13T05:14:08Z,1.6226,0.8355,85.4,84,84.7,true,false,0,potpi-esp01
2026-08-13T06:14:08Z,1.6226,0.8387,85.4,83.7,84.5,true,false,0,potpi-esp01
2026-08-13T07:14:08Z,1.6226,0.8387,85.4,83.7,84.5,true,false,0,potpi-esp01
2026-08-13T08:14:08Z,1.6258,0.8387,85.2,83.7,84.4,true,false,0,potpi-esp01
2026-08-13T09:14:08Z,1.6484,0.8387,83.7,83.7,83.7,true,false,0,potpi-esp01
