timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-07-25T00:13:39Z,1.4774,0.7774,94.8,88.8,91.8,true,false,0,potpi-esp01
2026-07-25T01:13:39Z,1.4806,0.7774,94.6,88.8,91.7,true,false,0,potpi-esp01
2026-07-25T02:13:39Z,1.4806,0.7774,94.6,88.8,91.7,true,false,0,potpi-esp01
2026-07-25T03:13:40Z,1.4806,0.7806,94.6,88.6,91.6,true,false,0,potpi-esp01
2026-07-25T04:13:40Z,1.4806,0.7806,94.6,88.6,91.6,true,false,0,potpi-esp01
2026-07-25T05:13:40Z,1.4806,0.7806,94.6,88.6,91.6,true,false,0,potpi-esp01
2026-07-25T06:13:40Z,1.4839,0.7806,94.4,88.6,91.5,true,false,0,potpi-esp01
2026-07-25T07:13:40Z,1.4839,0.7806,94.4,88.6,91.5,true,false,0,potpi-esp01
2026-07-25T08:13:40Z,1.4839,0.7806,94.4,88.6,91.5,true,false,0,potpi-esp01
2026-07-25T09:13:40Z,1.4839,0.7806,94.4,88.6,91.5,true,false,0,potpi-esp01
2026-07-25T10:13:40Z,1.4839,0.7806,94.4,88.6,91.5,true,false,0,potpi-esp01
2026-07-25T11:13:40Z,1.4839,0.7806,94.4,88.6,91.5,true,false,0,potpi-esp01
2026-07-25T13:13:40Z,1.4839,0.7806,94.4,88.6,91.5,true,false,0,potpi-esp01
2026-07-25T14:13:40Z,1.4871,0.7839,94.2,88.3,91.2,true,false,0,potpi-esp01
2026-07-25T15:13:40Z,1.4871,0.7823,94.2,88.4,91.3,true,false,0,potpi-esp01
2026-07-25T16:13:40Z,1.4871,0.7839,94.2,88.3,91.2,true,false,0,potpi-esp01
2026-07-25T17:13:40Z,1.4871,0.7839,94.2,88.3,91.2,true,false,0,potpi-esp01
2026-07-25T18:13:40Z,1.4871,0.7839,94.2,88.3,91.2,true,false,0,potpi-esp01
