timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-08-19T00:14:16Z,1.5065,0.8581,92.9,82.1,87.5,true,false,0,potpi-esp01
2026-08-19T01:14:16Z,1.5097,0.8581,92.7,82.1,87.4,true,false,0,potpi-esp01
2026-08-19T02:14:16Z,1.5097,0.8581,92.7,82.1,87.4,true,false,0,potpi-esp01
2026-08-19T03:14:17Z,1.5097,0.8581,92.7,82.1,87.4,true,false,0,potpi-esp01
2026-08-19T04:14:17Z,1.5097,0.8581,92.7,82.1,87.4,true,false,0,potpi-esp01
2026-08-19T05:14:17Z,1.5097,0.8581,92.7,82.1,87.4,true,false,0,potpi-esp01
2026-08-19T06:14:17Z,1.5097,0.8581,92.7,82.1,87.4,true,false,0,potpi-esp01
2026-08-19T07:14:17Z,1.5097,0.8581,92.7,82.1,87.4,true,false,0,potpi-esp01
2026-08-19T08:14:17Z,1.5097,0.8581,92.7,82.1,87.4,true,false,0,potpi-esp01
2026-08-19T09:14:17Z,1.5129,0.9097,92.5,77.7,85.1,true,false,0,potpi-esp01
2026-08-19T10:14:17Z,1.5129,0.9097,92.5,77.7,85.1,true,false,0,potpi-esp01
2026-08-19T11:14:17Z,1.5129,0.9065,92.5,78,85.2,true,false,0,potpi-esp01
2026-08-19T12:14:17Z,1.5161,0.9,92.3,78.5,85.4,true,false,0,potpi-esp01
2026-08-19T13:14:17Z,1.5161,0.8935,92.3,79.1,85.7,true,false,0,potpi-esp01
2026-08-19T14:14:17Z,1.5161,0.8968,92.3,78.8,85.5,true,false,0,potpi-esp01
2026-08-19T15:14:17Z,1.5161,0.8968,92.3,78.8,85.5,true,false,0,potpi-esp01
2026-08-19T16:14:17Z,1.5161,0.8968,92.3,78.8,85.5,true,false,0,potpi-esp01
2026-08-19T17:14:17Z,1.5129,0.8968,92.5,78.8,85.6,true,false,0,potpi-esp01
2026-08-19T18:14:17Z,1.5161,0.8968,92.3,78.8,85.5,true,false,0,potpi-esp01
